city_id,country,latitude,longitude,name,nr_hotels,timezone_name,timezone_offset
3753555,jm,18.4500007629395,-78.0167007446289,Round Hill,0,America/Jamaica,-5
3753545,jm,18.4666996002197,-77.88330078125,Rosemount,0,America/Jamaica,-5
3753537,jm,18.4333000183105,-77.2667007446289,Rose Hall,0,America/Jamaica,-5
3753536,jm,18.5030994415283,-77.7886962890625,Rose Hill,0,America/Havana,-5
3753533,jm,18.3999996185303,-77.0500030517578,Roscommon,0,America/Jamaica,-5
3753504,jm,18.13330078125,-78,Robins River,0,America/Jamaica,-5
3753499,jm,18.2999992370605,-76.8000030517578,Robins Bay,2,America/Havana,-5
3753471,jm,18.46877,-77.45688,Rio Bueno,0,America/Jamaica,-5
3753461,jm,18.4500007629395,-77.25,Richmond,4,America/Jamaica,-5
3753447,jm,18.2166996002197,-78.2833023071289,Revival,0,America/Jamaica,-5
3753441,jm,18.38330078125,-77.0167007446289,Retreat,0,America/Jamaica,-5
3753434,jm,18.4333000183105,-77.88330078125,Retirement,0,America/Jamaica,-5
3753432,jm,18.2999992370605,-77.13330078125,Retirement,0,America/Jamaica,-5
3753413,jm,18.4666996002197,-77.5667037963867,Refuge,0,America/Jamaica,-5
3753403,jm,17.9832992553711,-77.11669921875,Red Ground,0,America/Jamaica,-5
3753347,jm,18.4167003631592,-77.9499969482422,Providence,0,America/Jamaica,-5
3753343,jm,18.0499992370605,-76.2833023071289,Providence,0,America/Jamaica,-5
3753335,jm,18.3999996185303,-77.0500030517578,Prospect,0,America/Jamaica,-5
3753327,jm,18.44572,-77.22321,Priory,2,America/Jamaica,-5
3753312,jm,17.9333000183105,-76.8499984741211,Port Royal,0,America/Jamaica,-5
3753311,jm,17.9666996002197,-76.86669921875,Portmore,9,America/Jamaica,-5
3753310,jm,17.8999996185303,-76.3167037963867,Port Morant,0,America/Jamaica,-5
3753307,jm,18.37129,-76.89273,Port Maria,0,America/Jamaica,-5
3753299,jm,17.7667007446289,-77.2332992553711,Portland Village,0,America/Jamaica,-5
3753287,jm,18.1770133436848,-76.4504896403014,Port Antonio,43,America/Jamaica,-5
3753284,jm,17.9666996002197,-77.8167037963867,Pond Side,0,America/Jamaica,-5
3753278,jm,18.4500007629395,-78.1500015258789,Point,0,America/Jamaica,-5
3753272,jm,18.1667003631592,-76.6832962036133,Pleasing Prospect,0,America/Jamaica,-5
3753267,jm,18.0666999816895,-76.2833023071289,Pleasant Hill,0,America/Jamaica,-5
3753238,jm,18.2166996002197,-78.13330078125,Phoenix Park,0,America/Jamaica,-5
3753237,jm,18.4167003631592,-77.7332992553711,Phoenix Village,0,America/Jamaica,-5
3753236,jm,18.36669921875,-78.2833023071289,Phoenix,0,America/Jamaica,-5
3753218,jm,18.3500003814697,-78.0999984741211,Pennycooke,0,America/Jamaica,-5
3753213,jm,18.0333003997803,-76.8167037963867,Pembroke Hall,0,America/Jamaica,-5
3753205,jm,17.86669921875,-77.7332992553711,Pedro Pen,0,America/Jamaica,-5
3753199,jm,18.4500007629395,-78.2166976928711,Pedro Pen,0,America/Jamaica,-5
3753192,jm,18.25,-76.9332962036133,Pear Tree Grove,0,America/Jamaica,-5
3753179,jm,17.9832992553711,-76.86669921875,Passage Fort,0,America/Jamaica,-5
3753112,jm,18.2332992553711,-78.3167037963867,Orange Hill,0,America/Jamaica,-5
3753103,jm,18.4500007629395,-78.1999969482422,Orange Cove,0,America/Jamaica,-5
3753099,jm,18.36669921875,-78.3167037963867,Orange Bay,2,America/Jamaica,-5
3753095,jm,18.4500007629395,-77.86669921875,Orange,0,America/Jamaica,-5
3753092,jm,18.3999996185303,-76.9499969482422,Oracabessa,3,America/Havana,-5
3753085,jm,18.0167007446289,-76.8332977294922,Olympic Gardens,0,America/Jamaica,-5
3753065,jm,17.93779,-77.10735,Old Harbour,0,America/Jamaica,-5
3753053,jm,18.4070515721289,-77.1057041175663,Ocho Rios,133,America/Jamaica,-5
3753028,jm,17.9666996002197,-76.75,Norman Gardens,0,America/Jamaica,-5
3753026,jm,18.2833003997803,-76.9000015258789,Nonsuch,0,America/Jamaica,-5
3753020,jm,18,-76.7667007446289,Nigger Corner,0,America/Jamaica,-5
3753013,jm,17.9500007629395,-76.6832962036133,Newstead,0,America/Jamaica,-5
3753005,jm,18.36669921875,-76.9832992553711,Ramble,0,America/Jamaica,-5
3752997,jm,18.1667003631592,-77.9167022705078,Newmarket,0,America/Jamaica,-5
3752996,jm,17.9666996002197,-76.88330078125,Newlands,0,America/Jamaica,-5
3752995,jm,18,-76.7833023071289,New Kingston,0,America/Jamaica,-5
3752990,jm,18.13330078125,-76.9666976928711,New Hall,0,America/Jamaica,-5
3752980,jm,18.0666999816895,-76.7166976928711,Newcastle,2,America/Jamaica,-5
3752965,jm,18.25,-78.2833023071289,Negril Spots,0,America/Jamaica,-5
3752961,jm,18.27868,-78.34752,Negril,75,America/Jamaica,-5
3752937,jm,18.5,-77.8167037963867,Mount Zion,0,America/Jamaica,-5
3752920,jm,18.2999992370605,-76.8167037963867,Mount Pleasant,0,America/Jamaica,-5
3752907,jm,17.86669921875,-76.5667037963867,Mount Olive,0,America/Jamaica,-5
3752899,jm,18.11669921875,-76.7833023071289,Mount James,0,America/Jamaica,-5
3752887,jm,18.4167003631592,-77.4332962036133,Mount Carmel,0,America/Jamaica,-5
3752882,jm,18.25,-78.3332977294922,Mount Airy,0,America/Jamaica,-5
3752852,jm,17.88330078125,-76.4167022705078,Morant Bay,0,America/Jamaica,-5
3752832,jm,18.47211,-77.92177,Montego Bay,93,America/Jamaica,-5
3752828,jm,18.2667007446289,-77.11669921875,Moneague,0,America/Jamaica,-5
3752804,jm,18.3999996185303,-77.0999984741211,Milford,0,America/Jamaica,-5
3752800,jm,18.13330078125,-77.5500030517578,Mile Gully,0,America/Jamaica,-5
3752782,jm,18.4666996002197,-77.6667022705078,Merrywood,0,America/Jamaica,-5
3752778,jm,17.9167003631592,-77.0999984741211,Mendes,0,America/Jamaica,-5
3752773,jm,18.1667003631592,-78.0333023071289,Mearnsville,1,America/Jamaica,-5
3752769,jm,17.9666996002197,-77.2332992553711,May Pen,0,America/Jamaica,-5
3752761,jm,18.02951,-76.65835,Mavis Bank,2,America/Jamaica,-5
3752760,jm,18.0499992370605,-76.8167037963867,Maverty,1,America/Jamaica,-5
3752731,jm,18.3166999816895,-76.9666976928711,Marley,0,America/Jamaica,-5
3752729,jm,18,-77.5667037963867,Marlborough,0,America/Jamaica,-5
3752723,jm,18.3332996368408,-78.2667007446289,March Town,1,America/Jamaica,-5
3752715,jm,18.04313,-77.50741,Mandeville,4,America/Jamaica,-5
3752710,jm,18.0333003997803,-76.2833023071289,Manchioneal,1,America/Jamaica,-5
3752709,jm,17.88330078125,-77.75,Manchioneal,0,America/Jamaica,-5
3752697,jm,18.4167003631592,-77.1667022705078,Mammee Bay,7,America/Jamaica,-5
3752650,jm,17.86845,-76.34263,Lyssons,0,America/Jamaica,-5
3752646,jm,18.36669921875,-77.2332992553711,Lumsdale,0,America/Jamaica,-5
3752635,jm,18.44233,-78.17268,Lucea,4,America/Jamaica,-5
3752622,jm,17.86669921875,-77.6500015258789,Lovers Leap,0,America/Havana,-5
3752616,jm,18.38330078125,-76.9000015258789,Look Out,0,America/Jamaica,-5
3752599,jm,18.10671,-76.31921,Long Bay Village,0,America/Jamaica,-5
3752584,jm,18.38330078125,-77.0500030517578,Lodge,0,America/Jamaica,-5
3752551,jm,18.25,-78.2166976928711,Little London,0,America/Jamaica,-5
3752542,jm,18.2166996002197,-78.2667007446289,Little Bay,2,America/Jamaica,-5
3752532,jm,18.13330078125,-77.0333023071289,Linstead,0,America/Jamaica,-5
3752511,jm,18.0167007446289,-76.7667007446289,Liguanea,0,America/Jamaica,-5
3752506,jm,18.4167003631592,-76.9499969482422,Liberty Castle,0,America/Jamaica,-5
3752502,jm,18.4333000183105,-77.2332992553711,Lewis,0,America/Jamaica,-5
3752500,jm,18.3999996185303,-77.9666976928711,Lethe,0,America/Jamaica,-5
3752497,jm,18.2166996002197,-76.5999984741211,Lenox,0,America/Jamaica,-5
3752496,jm,17.9333000183105,-77.11669921875,Lennansville,0,America/Jamaica,-5
3752493,jm,17.86669921875,-76.3332977294922,Leith Hall,0,America/Jamaica,-5
3752461,jm,18.11669921875,-77.3000030517578,Kupuis,0,America/Jamaica,-5
3752455,jm,18.11669921875,-76.9832992553711,Knollis,1,America/Jamaica,-5
3752454,jm,18,-77.5167007446289,Knockpatrick,0,America/Jamaica,-5
3752447,jm,18.0499992370605,-76.8332977294922,Kirklands,0,America/Jamaica,-5
3752445,jm,18.2332992553711,-78.13330078125,Kingswood,0,America/Jamaica,-5
3752438,jm,17.97122,-76.79281,Kingston,103,America/Jamaica,-5
3752437,jm,18.0832996368408,-77.9666976928711,Kings Pen,0,America/Jamaica,-5
3752427,jm,18.43904,-78.15311,Kew,0,America/Jamaica,-5
3752389,jm,18.2667007446289,-78.3167037963867,Jones Pen,0,America/Jamaica,-5
3752385,jm,17.88330078125,-76.3499984741211,Johns Town,0,America/Jamaica,-5
3752384,jm,18.3999996185303,-77.25,Johnston Village,0,America/Jamaica,-5
3752376,jm,18.4167003631592,-77.86669921875,Johns Hall,0,America/Jamaica,-5
3752361,jm,18.3332996368408,-77.8499984741211,Jericho,0,America/Jamaica,-5
3752342,jm,18.0499992370605,-76.75,Jacks Hill,0,America/Jamaica,-5
3752326,jm,18.4500007629395,-77.88330078125,Irwin,0,America/Jamaica,-5
3752325,jm,18.5167007446289,-77.86669921875,Ironshore,0,America/Jamaica,-5
3752322,jm,18.0499992370605,-76.7166976928711,Irish Town,1,America/Havana,-5
3752317,jm,18.2769518,-77.3650866,Inverness,0,Europe/London,0
3752307,jm,18.38330078125,-77.25,Industry,0,America/Jamaica,-5
3752297,jm,18.2667007446289,-77.2166976928711,Hutchensons Turret,0,America/Jamaica,-5
3752278,jm,18.45684,-78.01191,Hopewell,0,America/Jamaica,-5
3752277,jm,18.4500007629395,-77.4000015258789,Hopewell,0,America/Jamaica,-5
3752264,jm,18.0167007446289,-76.75,Hope Pastures,0,America/Jamaica,-5
3752261,jm,18.2000007629395,-76.5667037963867,Hope Bay,0,America/Jamaica,-5
3752256,jm,18.0333003997803,-76.75,Hopehouse,0,America/Jamaica,-5
3752200,jm,18.4500007629395,-77.4000015258789,Helicon,0,America/Jamaica,-5
3752192,jm,17.88330078125,-76.5832977294922,Hearts Ease,0,America/Jamaica,-5
3752189,jm,18.2000007629395,-76.5333023071289,Hayfield,0,America/Jamaica,-5
3752186,jm,17.86669921875,-77.2332992553711,Hayes,0,America/Jamaica,-5
3752178,jm,18.0333003997803,-77.5333023071289,Hatfield,0,America/Jamaica,-5
3752156,jm,17.9500007629395,-76.7166976928711,Harbour View,2,America/Jamaica,-5
3752149,jm,18,-76.2667007446289,Happy Grove,0,America/Jamaica,-5
3752146,jm,17.9666996002197,-77.5500030517578,Hanover,0,America/Jamaica,-5
3752145,jm,18.0666999816895,-77.4832992553711,Hanbury,0,America/Jamaica,-5
3752131,jm,18.0499992370605,-76.6667022705078,Halls Delight,0,America/Jamaica,-5
3752127,jm,18,-76.8000030517578,Half Way Tree,0,America/Jamaica,-5
3752103,jm,18.4167003631592,-77.8000030517578,Guilsbro,0,America/Jamaica,-5
3752087,jm,17.9832992553711,-76.88330078125,Gregory Park,0,America/Jamaica,-5
3752062,jm,18.38871,-78.26986,Green Island,0,America/Jamaica,-5
3752052,jm,17.9500007629395,-76.88330078125,Greencastle,0,America/Jamaica,-5
3752019,jm,18.30859,-78.18479,Gran Hill,0,America/Jamaica,-5
3752007,jm,17.9500007629395,-76.9332962036133,Government Pen,0,America/Jamaica,-5
3752002,jm,17.9500007629395,-76.9167022705078,Goshen Pen,1,America/Jamaica,-5
3751999,jm,18.0333003997803,-76.7166976928711,Gordon Town,0,America/Jamaica,-5
3751991,jm,18.25,-78.3499984741211,Good Hope,0,America/Jamaica,-5
3751990,jm,18.2000007629395,-78.0333023071289,Good Hope,1,America/Jamaica,-5
3751981,jm,18.1000003814697,-76.8000030517578,Golden Spring,0,America/Jamaica,-5
3751977,jm,18.3166999816895,-77.1500015258789,Lydford,0,America/Jamaica,-5
3751962,jm,18.1499996185303,-76.88330078125,Glengoffe,0,America/Jamaica,-5
3751959,jm,18.0333003997803,-76.8167037963867,Glebe Farm,0,America/Jamaica,-5
3751956,jm,17.9500007629395,-76.4332962036133,Glasgow,0,America/Jamaica,-5
3751948,jm,18.0499992370605,-77.6500015258789,Gilnock Hall,0,America/Jamaica,-5
3751918,jm,18.0832996368408,-77.5999984741211,Galway,0,America/Jamaica,-5
3751908,jm,17.9832992553711,-77.7833023071289,Park,0,America/Jamaica,-5
3751902,jm,18.2999992370605,-78.1500015258789,Frome,0,America/Jamaica,-5
3751877,jm,17.9500007629395,-76.9666976928711,French Pen,0,America/Jamaica,-5
3751849,jm,18.0167007446289,-76.8167037963867,Four Roads,0,America/Jamaica,-5
3751833,jm,18.0832996368408,-76.8000030517578,Fort George,0,America/Jamaica,-5
3751832,jm,17.9167003631592,-77.8000030517578,Fort Charles,0,America/Jamaica,-5
3751812,jm,18.4832992553711,-77.61669921875,Florida,0,America/Jamaica,-5
3751811,jm,18.4666996002197,-77.63330078125,Florence Hall,1,America/Jamaica,-5
3751808,jm,18.4500007629395,-78.0500030517578,Flint River House,0,America/Jamaica,-5
3751805,jm,18.0167007446289,-76.2833023071289,Flat Grass,0,America/Jamaica,-5
3751796,jm,18.3332996368408,-78.3000030517578,Fish River,0,America/Jamaica,-5
3751775,jm,17.9500007629395,-77.75,Far Enough,0,America/Jamaica,-5
3751772,jm,18.49427,-77.65961,Falmouth,10,America/Havana,-5
3751765,jm,18.16502,-76.37778,Fairy Hill,0,America/Jamaica,-5
3751764,jm,18.1000003814697,-76.3332977294922,Fair Prospect,0,America/Jamaica,-5
3751762,jm,18.4500007629395,-77.9167022705078,Fairfield,0,America/Jamaica,-5
3751753,jm,18.1833000183105,-77.0832977294922,Ewarton,0,America/Jamaica,-5
3751736,jm,18.0333003997803,-76.61669921875,Epping Farm,1,America/Jamaica,-5
3751735,jm,17.9832992553711,-77.0333023071289,Envy Valley,0,America/Jamaica,-5
3751734,jm,18.0167007446289,-76.9666976928711,Ensom Pen,0,America/Jamaica,-5
3751729,jm,18.0333003997803,-76.7166976928711,Enfield,0,America/Jamaica,-5
3751717,jm,18.38330078125,-77.0667037963867,Eltham,0,America/Jamaica,-5
3751715,jm,18.0333003997803,-76.9167022705078,Ellis Caymanas,3,America/Jamaica,-5
3751710,jm,18.4333000183105,-78.1500015258789,Elgin Town,0,America/Jamaica,-5
3751707,jm,17.93227,-76.64256,Eleven Miles,0,America/Jamaica,-5
3751694,jm,18.3999996185303,-77.11669921875,Eden Bowers,0,America/Jamaica,-5
3751693,jm,18.3999996185303,-77.9666976928711,Eden,0,America/Jamaica,-5
3751690,jm,18.0333003997803,-77.0333023071289,Edbury,0,America/Jamaica,-5
3751663,jm,18.11669921875,-77.5167007446289,Dunkeld,0,America/Jamaica,-5
3751659,jm,18.47935,-77.53308,Duncans,2,America/Jamaica,-5
3751629,jm,18.3332996368408,-76.9832992553711,Dressikie,0,America/Jamaica,-5
3751627,jm,18.17577,-76.40987,Drapers,0,America/Jamaica,-5
3751619,jm,18.0167007446289,-77.0167007446289,Dove Cot Park,0,America/Jamaica,-5
3751576,jm,18.46085,-77.39772,Discovery Bay,3,America/Jamaica,-5
3751557,jm,18.4666996002197,-77.4000015258789,Defiance,0,America/Jamaica,-5
3751534,jm,18.2332992553711,-77.9666976928711,Darliston,0,America/Jamaica,-5
3751523,jm,18.0499992370605,-77.9332962036133,Dollingtabor,0,America/Jamaica,-5
3751514,jm,17.9500007629395,-77.2332992553711,Curatoe Hill,0,America/Jamaica,-5
3751510,jm,18.1000003814697,-77.9832992553711,Culloden,0,America/Jamaica,-5
3751508,jm,18.1833000183105,-76.5167007446289,Cuffie Head,0,America/Jamaica,-5
3751501,jm,17.9832992553711,-76.7833023071289,Cross Roads,0,America/Jamaica,-5
3751500,jm,17.9500007629395,-77.1999969482422,Cross Pen,0,America/Jamaica,-5
3751474,jm,18.0499992370605,-76.7166976928711,Craigton,0,America/Jamaica,-5
3751457,jm,18.4167003631592,-78.2332992553711,Cousins Cove,0,America/Jamaica,-5
3751442,jm,18.0666999816895,-76.4167022705078,Cornwall Barracks,0,America/Jamaica,-5
3751426,jm,18.3999996185303,-77.0167007446289,Content,0,America/Jamaica,-5
3751425,jm,18.3999996185303,-76.9499969482422,Content,0,America/Jamaica,-5
3751422,jm,18.36669921875,-77.0999984741211,Content,0,America/Jamaica,-5
3751419,jm,18.1499996185303,-77.9666976928711,Content,0,America/Jamaica,-5
3751413,jm,18,-76.7166976928711,Constitution Hill,0,America/Jamaica,-5
3751412,jm,18.0499992370605,-76.8000030517578,Constant Spring,0,America/Jamaica,-5
3751402,jm,17.9500007629395,-77.3332977294922,Comfort Village,0,America/Jamaica,-5
3751355,jm,18.4666996002197,-77.6500015258789,Clifton,0,America/Jamaica,-5
3751354,jm,18.38330078125,-77.0667037963867,Clifton Falls,0,America/Jamaica,-5
3751351,jm,17.8999996185303,-76.3167037963867,Clifton Hill,0,America/Jamaica,-5
3751347,jm,18.3999996185303,-77.2166976928711,Clarks Town,0,America/Jamaica,-5
3751346,jm,18.0499992370605,-77.5167007446289,Clarks Town,0,America/Jamaica,-5
3751337,jm,18.3166999816895,-77.1832962036133,Claremont,0,America/Jamaica,-5
3751335,jm,17.9333000183105,-76.6832962036133,Claremont,0,America/Jamaica,-5
3751332,jm,18.5167007446289,-77.8167037963867,Cinnamon Hill,0,America/Jamaica,-5
3751325,jm,18.1667003631592,-77.4832992553711,Christiana,0,America/Jamaica,-5
3751324,jm,18.25,-76.8167037963867,Chovey House,0,America/Jamaica,-5
3751312,jm,18.0499992370605,-76.7833023071289,Cherry Garden,0,America/Jamaica,-5
3751310,jm,18.3999996185303,-77.0333023071289,Cherryfield,1,America/Jamaica,-5
3751304,jm,17.9666996002197,-77,Chedwin Park,0,America/Jamaica,-5
3751303,jm,17.9333000183105,-77.5999984741211,Cheapside,0,America/Jamaica,-5
3751296,jm,17.9666996002197,-77.2166976928711,Chateau,0,America/Jamaica,-5
3751293,jm,18.1667003631592,-77.0999984741211,Charlton,0,America/Jamaica,-5
3751292,jm,18.0333003997803,-76.8000030517578,Charlton,0,America/Jamaica,-5
3751291,jm,18.25,-76.88330078125,Charlottenburgh,0,America/Jamaica,-5
3751280,jm,18.3999996185303,-77.1500015258789,Chalky Hill,0,America/Jamaica,-5
3751279,jm,17.9832992553711,-76.9167022705078,Central Village,0,America/Jamaica,-5
3751270,jm,17.9832992553711,-76.5832977294922,Cedar Valley,0,America/Jamaica,-5
3751264,jm,18.0167007446289,-76.9000015258789,Caymanas,2,America/Jamaica,-5
3751260,jm,18.4666996002197,-77.38330078125,Cave Hill,1,America/Jamaica,-5
3751257,jm,18.2999992370605,-78.2833023071289,Cave,0,America/Jamaica,-5
3751246,jm,18.0832996368408,-76.7166976928711,Castle Dawson,0,America/Jamaica,-5
3751244,jm,18.0167007446289,-76.8000030517578,Cassia Park,0,America/Jamaica,-5
3751221,jm,17.9832992553711,-76.9666976928711,Carletts,0,America/Jamaica,-5
3751217,jm,18.4666996002197,-77.5500030517578,Carey Park,0,America/Jamaica,-5
3751215,jm,18.4500007629395,-77.3167037963867,Cardiff Hall,2,America/Jamaica,-5
3751206,jm,18.2000007629395,-76.5667037963867,Canewood,0,America/Jamaica,-5
3751203,jm,17.9500007629395,-76.6999969482422,Cane River,1,America/Jamaica,-5
3751197,jm,18.0167007446289,-76.8000030517578,Camperdown,0,America/Jamaica,-5
3751183,jm,18.2999992370605,-77.8167037963867,Caley,0,America/Jamaica,-5
3751179,jm,18.2667007446289,-78.0333023071289,Caledonia,0,America/Jamaica,-5
3751157,jm,18.0666999816895,-77.6832962036133,Bybrook,0,America/Jamaica,-5
3751140,jm,18.0499992370605,-77.7166976928711,Burnt Ground,0,America/Jamaica,-5
3751131,jm,17.88330078125,-77.5999984741211,Bull Savanna,1,America/Jamaica,-5
3751123,jm,17.9500007629395,-76.6667022705078,Bull Bay,0,America/Jamaica,-5
3751117,jm,18.2332992553711,-76.6667022705078,Buff Bay,0,America/Jamaica,-5
3751108,jm,18.3999996185303,-77.0999984741211,Buckfield,0,America/Jamaica,-5
3751102,jm,18.1833000183105,-76.4666976928711,Bryans Bay,0,America/Jamaica,-5
3751093,jm,18.3999996185303,-77.36669921875,Browns Town,0,America/Jamaica,-5
3751089,jm,18.2332992553711,-76.7332992553711,Brown Hill Village,0,America/Jamaica,-5
